PlayerID,40yd,Bench,VertJ,BroadJ,3Cone,Shuttle,Wonderlic
10507,4.5200000000000005,12,38,121,6.87,4.37,4
10508,4.33,20,35.5,120,6.91,4.13,17
10509,5.12,27,28,102,7.44,4.4,16
10510,5.38,26,26,99,7.74,4.3500000000000005,8
10511,4.65,17,34,114,6.96,4.45,17
10512,4.51,18,33,124,6.76,4.3100000000000005,4
10513,4.54,10,41,114,6.74,3.99,13
10514,5.44,22,31,104,7.5600000000000005,4.42,15
10515,5.5,25,23,95,7.92,4.51,30
10516,4.48,14,39,119,6.96,4.33,13
10517,4.63,11,40,116,7.0200000000000005,4.38,21
10518,4.64,16,41,119,6.8100000000000005,3.96,28
10519,4.71,16,37,121,6.72,4.09,11
10520,4.68,11,41,124,7.1000000000000005,3.95,13
10521,4.68,19,32,105,7.03,4.43,25
10522,4.84,26,26,108,7.11,4.53,6
10523,4.83,15,28,111,6.94,4.5200000000000005,26
10524,4.8,16,39,114,7.2,4.45,12
10525,4.76,19,40,116,6.91,4.4,4
10526,4.57,14,37,119,7.19,4.0600000000000005,4
10527,4.76,24,37,115,7.07,4.5200000000000005,27
10528,5.01,26,36,117,7.29,4.23,9
10529,5.04,19,30,113,7.36,4.29,10
10530,4.92,16,36,110,6.92,4.2700000000000005,13
