Season,PlayerID,QB,RB,FB,WR,TE,G,T,C,P,K,DT,DE,LB,CB,SS,FS,Type
1987,1926,1,1,1,1,1,100,26,9,1,1,1,1,1,1,1,1,
1987,1926,1,1,1,1,1,100,26,9,1,1,1,1,1,1,1,1,Training Camp
1988,1926,1,1,1,1,1,100,19,2,1,1,1,1,1,1,1,1,
1988,1926,1,1,1,1,1,100,19,2,1,1,1,1,1,1,1,1,Training Camp
1989,1926,1,1,1,1,1,100,19,2,1,1,1,1,1,1,1,1,
1989,1926,1,1,1,1,1,100,19,2,1,1,1,1,1,1,1,1,Training Camp
1990,1926,1,1,1,1,1,100,19,2,1,1,1,1,1,1,1,1,
1990,1926,1,1,1,1,1,100,19,2,1,1,1,1,1,1,1,1,Training Camp
1985,1927,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,1927,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1927,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1927,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1927,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,1927,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1987,1927,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,1927,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1988,1927,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,1927,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1989,1927,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,1927,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1990,1927,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1928,0,0,0,85,28,0,0,0,0,0,0,0,0,0,0,0,
1985,1928,1,1,1,85,28,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1928,1,1,1,100,11,1,1,1,1,1,1,1,1,1,1,1,
1986,1928,1,1,1,89,23,1,1,1,1,1,1,1,1,1,1,1,
1986,1928,1,1,1,89,23,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,1928,1,1,1,95,21,1,1,1,1,1,1,1,1,1,1,1,
1987,1928,1,1,1,95,20,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,1928,1,1,1,98,11,1,1,1,1,1,1,1,1,1,1,1,
1988,1928,1,1,1,98,11,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,1928,1,1,1,100,11,1,1,1,1,1,1,1,1,1,1,1,
1989,1928,1,1,1,100,11,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,1928,1,1,1,100,11,1,1,1,1,1,1,1,1,1,1,1,
1990,1928,1,1,1,100,11,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1929,0,0,0,0,0,59,78,36,0,0,0,0,0,0,0,0,
1985,1929,1,1,1,1,1,58,78,35,1,1,1,1,1,1,1,1,Training Camp
1985,1929,1,1,1,1,1,27,100,15,1,1,1,1,1,1,1,1,
1986,1929,1,1,1,1,1,51,82,26,1,1,1,1,1,1,1,1,
1986,1929,1,1,1,1,1,51,82,26,1,1,1,1,1,1,1,1,Training Camp
1987,1929,1,1,1,1,1,46,86,21,1,1,1,1,1,1,1,1,
1987,1929,1,1,1,1,1,45,86,20,1,1,1,1,1,1,1,1,Training Camp
1988,1929,1,1,1,1,1,40,91,15,1,1,1,1,1,1,1,1,
1988,1929,1,1,1,1,1,39,91,15,1,1,1,1,1,1,1,1,Training Camp
1989,1929,1,1,1,1,1,36,95,15,1,1,1,1,1,1,1,1,
1989,1929,1,1,1,1,1,36,95,15,1,1,1,1,1,1,1,1,Training Camp
1990,1929,1,1,1,1,1,29,100,15,1,1,1,1,1,1,1,1,
1990,1929,1,1,1,1,1,29,100,15,1,1,1,1,1,1,1,1,Training Camp
1985,1930,0,0,0,0,0,26,95,37,0,0,0,0,0,0,0,0,
1985,1930,1,1,1,1,1,25,95,37,1,1,1,1,1,1,1,1,Training Camp
1985,1930,1,1,1,1,1,6,100,13,1,1,1,1,1,1,1,1,
1986,1930,1,1,1,1,1,18,97,29,1,1,1,1,1,1,1,1,
1986,1930,1,1,1,1,1,18,97,28,1,1,1,1,1,1,1,1,Training Camp
1987,1930,1,1,1,1,1,12,100,21,1,1,1,1,1,1,1,1,
1987,1930,1,1,1,1,1,12,100,21,1,1,1,1,1,1,1,1,Training Camp
1988,1930,1,1,1,1,1,6,100,13,1,1,1,1,1,1,1,1,
1988,1930,1,1,1,1,1,6,100,13,1,1,1,1,1,1,1,1,Training Camp
1989,1930,1,1,1,1,1,6,100,13,1,1,1,1,1,1,1,1,
1989,1930,1,1,1,1,1,6,100,13,1,1,1,1,1,1,1,1,Training Camp
1990,1930,1,1,1,1,1,6,100,13,1,1,1,1,1,1,1,1,
1990,1930,1,1,1,1,1,6,100,13,1,1,1,1,1,1,1,1,Training Camp
1985,1931,0,0,0,0,0,29,98,14,0,0,0,0,0,0,0,0,
1985,1931,1,1,1,1,1,29,98,14,1,1,1,1,1,1,1,1,Training Camp
1985,1931,1,1,1,1,1,15,100,1,1,1,1,1,1,1,1,1,
1986,1931,1,1,1,1,1,23,100,8,1,1,1,1,1,1,1,1,
1986,1931,1,1,1,1,1,22,100,8,1,1,1,1,1,1,1,1,Training Camp
1987,1931,1,1,1,1,1,19,100,3,1,1,1,1,1,1,1,1,
1987,1931,1,1,1,1,1,19,100,2,1,1,1,1,1,1,1,1,Training Camp
1988,1931,1,1,1,1,1,15,100,1,1,1,1,1,1,1,1,1,
1988,1931,1,1,1,1,1,15,100,1,1,1,1,1,1,1,1,1,Training Camp
1989,1931,1,1,1,1,1,15,100,1,1,1,1,1,1,1,1,1,
1989,1931,1,1,1,1,1,15,100,1,1,1,1,1,1,1,1,1,Training Camp
1990,1931,1,1,1,1,1,15,100,1,1,1,1,1,1,1,1,1,
1990,1931,1,1,1,1,1,15,100,1,1,1,1,1,1,1,1,1,Training Camp
1985,1932,0,0,0,0,0,41,90,29,0,0,0,0,0,0,0,0,
1985,1932,1,1,1,1,1,41,90,29,1,1,1,1,1,1,1,1,Training Camp
1985,1932,1,1,1,1,1,26,100,3,1,1,1,1,1,1,1,1,
1986,1932,1,1,1,1,1,37,96,19,1,1,1,1,1,1,1,1,
1986,1932,1,1,1,1,1,37,96,19,1,1,1,1,1,1,1,1,Training Camp
1987,1932,1,1,1,1,1,30,99,10,1,1,1,1,1,1,1,1,
1987,1932,1,1,1,1,1,30,99,10,1,1,1,1,1,1,1,1,Training Camp
1988,1932,1,1,1,1,1,27,100,3,1,1,1,1,1,1,1,1,
1988,1932,1,1,1,1,1,27,100,3,1,1,1,1,1,1,1,1,Training Camp
1989,1932,1,1,1,1,1,26,100,3,1,1,1,1,1,1,1,1,
1989,1932,1,1,1,1,1,26,100,3,1,1,1,1,1,1,1,1,Training Camp
1990,1932,1,1,1,1,1,26,100,3,1,1,1,1,1,1,1,1,
1990,1932,1,1,1,1,1,26,100,3,1,1,1,1,1,1,1,1,Training Camp
1985,1933,0,0,0,0,0,45,35,89,0,0,0,0,0,0,0,0,
1985,1933,1,1,1,1,1,45,35,89,1,1,1,1,1,1,1,1,Training Camp
1985,1933,1,1,1,1,1,23,14,97,1,1,1,1,1,1,1,1,
1986,1933,1,1,1,1,1,36,29,92,1,1,1,1,1,1,1,1,
1986,1933,1,1,1,1,1,35,29,92,1,1,1,1,1,1,1,1,Training Camp
1987,1933,1,1,1,1,1,28,21,96,1,1,1,1,1,1,1,1,
1987,1933,1,1,1,1,1,28,21,96,1,1,1,1,1,1,1,1,Training Camp
1988,1933,1,1,1,1,1,23,14,97,1,1,1,1,1,1,1,1,
1988,1933,1,1,1,1,1,23,14,97,1,1,1,1,1,1,1,1,Training Camp
1989,1933,1,1,1,1,1,23,14,97,1,1,1,1,1,1,1,1,
1989,1933,1,1,1,1,1,23,14,97,1,1,1,1,1,1,1,1,Training Camp
1985,1934,0,0,0,0,0,44,39,78,0,0,0,0,0,0,0,0,
1985,1934,1,1,1,1,1,44,39,78,1,1,1,1,1,1,1,1,Training Camp
1985,1934,1,1,1,1,1,25,20,96,1,1,1,1,1,1,1,1,
1986,1934,1,1,1,1,1,39,35,78,1,1,1,1,1,1,1,1,
1986,1934,1,1,1,1,1,39,35,78,1,1,1,1,1,1,1,1,Training Camp
1987,1934,1,1,1,1,1,31,24,82,1,1,1,1,1,1,1,1,
1987,1934,1,1,1,1,1,31,24,82,1,1,1,1,1,1,1,1,Training Camp
1988,1934,1,1,1,1,1,25,20,87,1,1,1,1,1,1,1,1,
1988,1934,1,1,1,1,1,25,20,87,1,1,1,1,1,1,1,1,Training Camp
1989,1934,1,1,1,1,1,25,20,96,1,1,1,1,1,1,1,1,
1989,1934,1,1,1,1,1,25,20,96,1,1,1,1,1,1,1,1,Training Camp
1990,1934,1,1,1,1,1,25,20,96,1,1,1,1,1,1,1,1,
1990,1934,1,1,1,1,1,25,20,96,1,1,1,1,1,1,1,1,Training Camp
1985,1937,0,0,0,0,0,0,0,0,0,0,0,27,96,0,30,0,
1985,1937,1,1,1,1,1,1,1,1,1,1,1,26,96,1,30,1,Training Camp
1985,1937,1,1,1,1,1,1,1,1,1,1,1,7,100,1,12,1,
1986,1937,1,1,1,1,1,1,1,1,1,1,1,21,99,1,25,1,
1986,1937,1,1,1,1,1,1,1,1,1,1,1,20,99,1,24,1,Training Camp
1987,1937,1,1,1,1,1,1,1,1,1,1,1,13,100,1,19,1,
1987,1937,1,1,1,1,1,1,1,1,1,1,1,13,100,1,18,1,Training Camp
1988,1937,1,1,1,1,1,1,1,1,1,1,1,7,100,1,12,1,
1988,1937,1,1,1,1,1,1,1,1,1,1,1,7,100,1,12,1,Training Camp
1989,1937,1,1,1,1,1,1,1,1,1,1,1,7,100,1,12,1,
1989,1937,1,1,1,1,1,1,1,1,1,1,1,7,100,1,12,1,Training Camp
1990,1937,1,1,1,1,1,1,1,1,1,1,1,7,100,1,12,1,
1990,1937,1,1,1,1,1,1,1,1,1,1,1,7,100,1,12,1,Training Camp
1985,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,77,51,62,
1985,1938,1,1,1,1,1,1,1,1,1,1,1,1,1,77,51,61,Training Camp
1985,1938,1,1,1,1,1,1,1,1,1,1,1,1,1,86,26,27,
1986,1938,1,1,1,1,1,1,1,1,1,1,1,1,1,79,42,52,
1986,1938,1,1,1,1,1,1,1,1,1,1,1,1,1,79,41,51,Training Camp
1987,1938,1,1,1,1,1,1,1,1,1,1,1,1,1,81,35,43,
1987,1938,1,1,1,1,1,1,1,1,1,1,1,1,1,81,34,42,Training Camp
1988,1938,1,1,1,1,1,1,1,1,1,1,1,1,1,84,27,33,
1988,1938,1,1,1,1,1,1,1,1,1,1,1,1,1,84,27,32,Training Camp
1989,1938,1,1,1,1,1,1,1,1,1,1,1,1,1,86,26,29,
1989,1938,1,1,1,1,1,1,1,1,1,1,1,1,1,86,26,29,Training Camp
1990,1938,1,1,1,1,1,1,1,1,1,1,1,1,1,87,26,27,
1990,1938,1,1,1,1,1,1,1,1,1,1,1,1,1,87,26,27,Training Camp
1985,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,95,
1985,1939,1,1,1,1,1,1,1,1,1,1,1,1,1,21,18,95,Training Camp
1985,1939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,100,
1986,1939,1,1,1,1,1,1,1,1,1,1,1,1,1,12,15,100,
1986,1939,1,1,1,1,1,1,1,1,1,1,1,1,1,11,14,100,Training Camp
1987,1939,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,100,
1987,1939,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,100,Training Camp
1988,1939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,100,
1988,1939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,100,Training Camp
1989,1939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,100,
1989,1939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,100,Training Camp
1990,1939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,100,
1990,1939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,100,Training Camp
1985,1940,0,0,0,0,0,0,0,0,0,0,87,21,0,0,0,0,
1985,1940,1,1,1,1,1,1,1,1,1,1,87,20,1,1,1,1,Training Camp
1985,1940,1,1,1,1,1,1,1,1,1,1,100,4,1,1,1,1,
1986,1940,1,1,1,1,1,1,1,1,1,1,87,15,1,1,1,1,
1986,1940,1,1,1,1,1,1,1,1,1,1,87,15,1,1,1,1,Training Camp
1987,1940,1,1,1,1,1,1,1,1,1,1,91,9,1,1,1,1,
1987,1940,1,1,1,1,1,1,1,1,1,1,91,9,1,1,1,1,Training Camp
1988,1940,1,1,1,1,1,1,1,1,1,1,92,4,1,1,1,1,
1988,1940,1,1,1,1,1,1,1,1,1,1,92,4,1,1,1,1,Training Camp
1989,1940,1,1,1,1,1,1,1,1,1,1,96,4,1,1,1,1,
1989,1940,1,1,1,1,1,1,1,1,1,1,96,4,1,1,1,1,Training Camp
1990,1940,1,1,1,1,1,1,1,1,1,1,99,4,1,1,1,1,
1990,1940,1,1,1,1,1,1,1,1,1,1,99,4,1,1,1,1,Training Camp
1985,1941,0,0,0,79,22,0,0,0,0,0,0,0,0,0,0,0,
1985,1941,1,1,1,79,22,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1941,1,1,1,100,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1941,1,1,1,82,16,1,1,1,1,1,1,1,1,1,1,1,
1986,1941,1,1,1,82,16,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,1941,1,1,1,87,9,1,1,1,1,1,1,1,1,1,1,1,
1987,1941,1,1,1,87,8,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,1941,1,1,1,93,1,1,1,1,1,1,1,1,1,1,1,1,
1988,1941,1,1,1,93,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,1941,1,1,1,98,1,1,1,1,1,1,1,1,1,1,1,1,
1989,1941,1,1,1,98,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,1941,1,1,1,100,1,1,1,1,1,1,1,1,1,1,1,1,
1990,1941,1,1,1,100,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1942,0,66,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,1942,1,66,16,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1942,1,100,6,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1942,1,72,11,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1942,1,72,11,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,1942,1,80,10,1,1,1,1,1,1,1,1,1,1,1,1,1,
1987,1942,1,80,9,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,1942,1,82,6,1,1,1,1,1,1,1,1,1,1,1,1,1,
1988,1942,1,82,6,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,1942,1,96,6,1,1,1,1,1,1,1,1,1,1,1,1,1,
1989,1942,1,96,6,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,1942,1,100,6,1,1,1,1,1,1,1,1,1,1,1,1,1,
1990,1942,1,100,6,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1943,0,0,0,73,38,0,0,0,0,0,0,0,0,0,0,0,
1985,1943,1,1,1,73,37,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1943,1,1,1,100,22,1,1,1,1,1,1,1,1,1,1,1,
1986,1943,1,1,1,78,32,1,1,1,1,1,1,1,1,1,1,1,
1986,1943,1,1,1,78,31,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,1943,1,1,1,82,26,1,1,1,1,1,1,1,1,1,1,1,
1987,1943,1,1,1,82,26,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,1943,1,1,1,90,22,1,1,1,1,1,1,1,1,1,1,1,
1988,1943,1,1,1,90,22,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,1943,1,1,1,99,22,1,1,1,1,1,1,1,1,1,1,1,
1989,1943,1,1,1,99,22,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,1943,1,1,1,100,22,1,1,1,1,1,1,1,1,1,1,1,
1990,1943,1,1,1,100,22,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1944,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,1944,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1944,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1944,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1944,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,1944,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1987,1944,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,1944,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1988,1944,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1945,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,1945,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1945,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1945,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1945,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,1945,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1987,1945,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,1945,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1988,1945,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,1945,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1989,1945,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,1945,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1990,1945,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1946,0,89,28,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,1946,1,89,27,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1946,1,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1946,1,89,19,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1946,1,89,18,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,1946,1,89,10,1,1,1,1,1,1,1,1,1,1,1,1,1,
1987,1946,1,89,9,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,1946,1,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1988,1946,1,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,1946,1,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1989,1946,1,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,1946,1,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1990,1946,1,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1947,0,95,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,1947,1,95,19,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1947,1,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1947,1,95,14,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1947,1,95,13,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,1947,1,95,8,1,1,1,1,1,1,1,1,1,1,1,1,1,
1987,1947,1,95,7,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,1947,1,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1988,1947,1,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,1947,1,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1989,1947,1,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,1947,1,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1990,1947,1,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1948,0,0,0,32,95,0,0,0,0,0,0,0,0,0,0,0,
1985,1948,1,1,1,32,95,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1948,1,1,1,10,100,1,1,1,1,1,1,1,1,1,1,1,
1986,1948,1,1,1,26,100,1,1,1,1,1,1,1,1,1,1,1,
1986,1948,1,1,1,26,100,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,1948,1,1,1,18,100,1,1,1,1,1,1,1,1,1,1,1,
1987,1948,1,1,1,18,100,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,1948,1,1,1,10,100,1,1,1,1,1,1,1,1,1,1,1,
1988,1948,1,1,1,10,100,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,1948,1,1,1,10,100,1,1,1,1,1,1,1,1,1,1,1,
1989,1948,1,1,1,10,100,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,1948,1,1,1,10,100,1,1,1,1,1,1,1,1,1,1,1,
1990,1948,1,1,1,10,100,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1949,0,0,0,0,0,38,74,28,0,0,0,0,0,0,0,0,
1985,1949,1,1,1,1,1,38,74,28,1,1,1,1,1,1,1,1,Training Camp
1985,1949,1,1,1,1,1,19,97,18,1,1,1,1,1,1,1,1,
1986,1949,1,1,1,1,1,33,79,24,1,1,1,1,1,1,1,1,
1986,1949,1,1,1,1,1,33,79,24,1,1,1,1,1,1,1,1,Training Camp
1987,1949,1,1,1,1,1,29,84,20,1,1,1,1,1,1,1,1,
1987,1949,1,1,1,1,1,29,84,20,1,1,1,1,1,1,1,1,Training Camp
1988,1949,1,1,1,1,1,19,88,18,1,1,1,1,1,1,1,1,
1988,1949,1,1,1,1,1,19,88,18,1,1,1,1,1,1,1,1,Training Camp
1989,1949,1,1,1,1,1,19,97,18,1,1,1,1,1,1,1,1,
1989,1949,1,1,1,1,1,19,97,18,1,1,1,1,1,1,1,1,Training Camp
1985,1950,0,0,0,0,0,82,16,24,0,0,0,0,0,0,0,0,
1985,1950,1,1,1,1,1,82,15,23,1,1,1,1,1,1,1,1,Training Camp
1985,1950,1,1,1,1,1,100,1,9,1,1,1,1,1,1,1,1,
1986,1950,1,1,1,1,1,84,11,19,1,1,1,1,1,1,1,1,
1986,1950,1,1,1,1,1,84,10,19,1,1,1,1,1,1,1,1,Training Camp
1987,1950,1,1,1,1,1,87,2,15,1,1,1,1,1,1,1,1,
1987,1950,1,1,1,1,1,87,2,14,1,1,1,1,1,1,1,1,Training Camp
1988,1950,1,1,1,1,1,92,1,9,1,1,1,1,1,1,1,1,
1988,1950,1,1,1,1,1,92,1,9,1,1,1,1,1,1,1,1,Training Camp
1989,1950,1,1,1,1,1,97,1,9,1,1,1,1,1,1,1,1,
1989,1950,1,1,1,1,1,97,1,9,1,1,1,1,1,1,1,1,Training Camp
1990,1950,1,1,1,1,1,100,1,9,1,1,1,1,1,1,1,1,
1990,1950,1,1,1,1,1,100,1,9,1,1,1,1,1,1,1,1,Training Camp
1985,1951,0,0,0,0,0,16,12,74,0,0,0,0,0,0,0,0,
1985,1951,1,1,1,1,1,16,12,74,1,1,1,1,1,1,1,1,Training Camp
1985,1951,1,1,1,1,1,7,1,100,1,1,1,1,1,1,1,1,
1986,1951,1,1,1,1,1,14,9,81,1,1,1,1,1,1,1,1,
1986,1951,1,1,1,1,1,14,9,81,1,1,1,1,1,1,1,1,Training Camp
1987,1951,1,1,1,1,1,11,7,86,1,1,1,1,1,1,1,1,
1987,1951,1,1,1,1,1,10,6,86,1,1,1,1,1,1,1,1,Training Camp
1988,1951,1,1,1,1,1,7,1,94,1,1,1,1,1,1,1,1,
1988,1951,1,1,1,1,1,7,1,94,1,1,1,1,1,1,1,1,Training Camp
1989,1951,1,1,1,1,1,7,1,100,1,1,1,1,1,1,1,1,
1989,1951,1,1,1,1,1,7,1,100,1,1,1,1,1,1,1,1,Training Camp
1985,1952,0,0,0,0,0,11,23,86,0,0,0,0,0,0,0,0,
1985,1952,1,1,1,1,1,10,23,86,1,1,1,1,1,1,1,1,Training Camp
1985,1952,1,1,1,1,1,1,10,100,1,1,1,1,1,1,1,1,
1986,1952,1,1,1,1,1,5,20,89,1,1,1,1,1,1,1,1,
1986,1952,1,1,1,1,1,5,20,89,1,1,1,1,1,1,1,1,Training Camp
1987,1952,1,1,1,1,1,3,15,93,1,1,1,1,1,1,1,1,
1987,1952,1,1,1,1,1,3,15,93,1,1,1,1,1,1,1,1,Training Camp
1988,1952,1,1,1,1,1,1,10,95,1,1,1,1,1,1,1,1,
1988,1952,1,1,1,1,1,1,10,95,1,1,1,1,1,1,1,1,Training Camp
1989,1952,1,1,1,1,1,1,10,100,1,1,1,1,1,1,1,1,
1989,1952,1,1,1,1,1,1,10,100,1,1,1,1,1,1,1,1,Training Camp
1990,1952,1,1,1,1,1,1,10,100,1,1,1,1,1,1,1,1,
1990,1952,1,1,1,1,1,1,10,100,1,1,1,1,1,1,1,1,Training Camp
1985,1953,0,0,0,0,0,0,0,0,0,0,21,67,40,0,0,0,
1985,1953,1,1,1,1,1,1,1,1,1,1,21,67,40,1,1,1,Training Camp
1985,1953,1,1,1,1,1,1,1,1,1,1,7,100,21,1,1,1,
1986,1953,1,1,1,1,1,1,1,1,1,1,16,77,36,1,1,1,
1986,1953,1,1,1,1,1,1,1,1,1,1,16,77,36,1,1,1,Training Camp
1987,1953,1,1,1,1,1,1,1,1,1,1,10,82,29,1,1,1,
1987,1953,1,1,1,1,1,1,1,1,1,1,10,82,29,1,1,1,Training Camp
1988,1953,1,1,1,1,1,1,1,1,1,1,7,85,21,1,1,1,
1988,1953,1,1,1,1,1,1,1,1,1,1,7,85,21,1,1,1,Training Camp
1989,1953,1,1,1,1,1,1,1,1,1,1,7,96,21,1,1,1,
1989,1953,1,1,1,1,1,1,1,1,1,1,7,96,21,1,1,1,Training Camp
1990,1953,1,1,1,1,1,1,1,1,1,1,7,100,21,1,1,1,
1990,1953,1,1,1,1,1,1,1,1,1,1,7,100,21,1,1,1,Training Camp
1985,1954,0,0,0,0,0,0,0,0,0,0,22,82,29,0,0,0,
1985,1954,1,1,1,1,1,1,1,1,1,1,21,82,29,1,1,1,Training Camp
1985,1954,1,1,1,1,1,1,1,1,1,1,3,100,15,1,1,1,
1986,1954,1,1,1,1,1,1,1,1,1,1,15,85,23,1,1,1,
1986,1954,1,1,1,1,1,1,1,1,1,1,14,85,23,1,1,1,Training Camp
1987,1954,1,1,1,1,1,1,1,1,1,1,11,90,19,1,1,1,
1987,1954,1,1,1,1,1,1,1,1,1,1,10,90,19,1,1,1,Training Camp
1988,1954,1,1,1,1,1,1,1,1,1,1,3,94,15,1,1,1,
1988,1954,1,1,1,1,1,1,1,1,1,1,3,94,15,1,1,1,Training Camp
1989,1954,1,1,1,1,1,1,1,1,1,1,3,95,15,1,1,1,
1989,1954,1,1,1,1,1,1,1,1,1,1,3,95,15,1,1,1,Training Camp
1990,1954,1,1,1,1,1,1,1,1,1,1,3,100,15,1,1,1,
1990,1954,1,1,1,1,1,1,1,1,1,1,3,100,15,1,1,1,Training Camp
1985,1955,0,0,0,0,0,0,0,0,0,0,0,20,79,0,20,0,
