PlayerName,TargetPlayerName,CohesionLevel
"Jim Everett","Malik Willis",1
"Jim Everett","Tyrion Davis-Price",5
"Jim Everett","Morten Andersen",3
"Jim Everett","Willie Colon",1
"Jim Everett","Greg Olsen",3
"Larry Roberts","Reggie Camp",4
"Larry Roberts","Christopher Hinton",5
"Larry Roberts","Dexter Manley",1
"Larry Roberts","Robert Lyles",1
"Larry Roberts","Phillip Daniels",2
"Larry Roberts","TJAJRJ Backslashinfourth V",2
"Terrel Bernard","Reggie Camp",4
"Terrel Bernard","Otis Wilson",7
"Terrel Bernard","Cedric Mack",8
"Terrel Bernard","Larry Roberts",6
"Terrel Bernard","TJAJRJ Backslashinfourth V",10
"Terrel Bernard","Ted Washington",1
"Terrel Bernard","Eric Swann",11
"Terrel Bernard","Phillip Daniels",3
"Terrel Bernard","Dexter Manley",12
"Terrel Bernard","Randy Gradishar",2
"Terrel Bernard","Johnny Meads",4
"Terrel Bernard","Mike Richardson",3
"Terrel Bernard","Paul Moyer",2
"Terrel Bernard","Cobie Durant",3
"Terrel Bernard","Robert Lyles",1
"Terrel Bernard","Mike Charles",4
"Terrel Bernard","Toby Wright",3
"Terrel Bernard","Juran Bolden",9
"Terrel Bernard","Dewayne Washington",7
"Terrel Bernard","Christopher Hinton",1
"Terrel Bernard","Kenny Easley",1
"Terrel Bernard","Cortland Finnegan",2
"Terry Allen","Frank Beede",1
"Terry Allen","Ricky Ervins",1
"Terry Allen","James Brooks II",2
"Terry Allen","Dan Marino",4
"Terry Allen","Justin Blalock",1
"Terry Allen","Mark Duper",2
"Terry Allen","Pete Holohan",5
"Terry Allen","Morten Andersen",4
"Terry Allen","Reggie Langhorne",5
"Terry Allen","Jimmy Conzelman",7
"Terry Allen","Steve Sewell",5
"Terry Allen","Ken Reeves",1
"Terry Allen","Willie Davis",1
"Terry Allen","Ken Ruettgers",1
"Terry Allen","Gene Williams",3
"Terry Allen","Kevin Glover",3
"Terry Allen","Jim Everett",3
"Terry Allen","John Rankin",10
"Terry Allen","Willie Colon",1
"Terry Allen","Bubba Paris",4
"Reggie Langhorne","Steve Bartkowski",1
"Reggie Langhorne","Mercury Hayes",1
"Reggie Langhorne","Nevin McCaskill",2
"Reggie Langhorne","Mason Crosby",2
"Reggie Langhorne","Gary Zimmerman",4
"Reggie Langhorne","Al Bundy",8
"Reggie Langhorne","Bobby Engram",2
"Reggie Langhorne","Greg Jennings",2
"Reggie Langhorne","Jason White",3
"Reggie Langhorne","Joe Perry",2
"Reggie Langhorne","Willie Davis",10
"Reggie Langhorne","Steve Sewell",13
"Reggie Langhorne","Terry Allen",13
"Reggie Langhorne","Jimmy Conzelman",11
"Reggie Langhorne","Bubba Paris",8
"Reggie Langhorne","Ken Reeves",4
"Reggie Langhorne","George Halas",3
"Reggie Langhorne","Jonathan Hayes",4
"Reggie Langhorne","Pete Holohan",1
"Reggie Langhorne","Gene Williams",3
"Reggie Langhorne","D'Pez Poopsie",3
"Reggie Langhorne","Pete Kendall",9
"Reggie Langhorne","Jim Everett",2
"Reggie Langhorne","Antone Davis",1
"Reggie Langhorne","James Jones WR",1
"Reggie Langhorne","John Rankin",4
"Reggie Langhorne","Chigoziem Okonkwo",1
"Kenny Easley","Ted Washington",3
"Kenny Easley","TJAJRJ Backslashinfourth V",4
"Kenny Easley","Juran Bolden",6
"Kenny Easley","Johnny Meads",6
"Kenny Easley","Cobie Durant",3
"Kenny Easley","Robert Lyles",1
"Kenny Easley","Mike Richardson",10
"Kenny Easley","Reggie Camp",2
"Kenny Easley","Eric Swann",1
"Kenny Easley","Christopher Hinton",4
"Kenny Easley","Myron Bell",4
"Kenny Easley","Larry Roberts",2
"Kenny Easley","Terrel Bernard",4
"Kenny Easley","Mike Charles",1
"Kenny Easley","Dexter Manley",4
"Kenny Easley","Toby Wright",2
"Dan Turk","Jay Cutler",1
"Dan Turk","Desmond Ridder",3
"Dan Turk","Jeromey Clary",2
"Dan Turk","Joseph Addai",3
"Dan Turk","Bubba Paris",10
"Dan Turk","Steve Sewell",3
"Dan Turk","Willie Davis",4
"Dan Turk","Pete Holohan",6
"Dan Turk","Morten Andersen",4
"Dan Turk","Reggie Langhorne",4
"Dan Turk","George Halas",6
"Dan Turk","Gene Williams",3
"Dan Turk","Ken Ruettgers",1
"Dan Turk","Terry Allen",5
"Dan Turk","Antone Davis",8
"Dan Turk","Kevin Glover",3
"Mike Tice","Ken Reeves",2
"Gene Williams","Willie Davis",6
"Gene Williams","Jeff Hartings",3
"Gene Williams","Ken Ruettgers",16
"Gene Williams","Jimmy Conzelman",14
"Gene Williams","Mark Duper",5
"Gene Williams","George Halas",9
"Gene Williams","Reggie Langhorne",14
"Gene Williams","Terry Allen",2
"Gene Williams","Joshua Ezeudu",1
"Gene Williams","Pete Holohan",8
"Gene Williams","Bubba Paris",2
"Gene Williams","Ken Reeves",3
"Gene Williams","Steve Sewell",6
"Gene Williams","Dan Turk",3
"Gene Williams","Morten Andersen",4
"Gene Williams","Pete Kendall",7
"Gene Williams","Chigoziem Okonkwo",2
"Gene Williams","Jim Everett",2
"Gene Williams","Antone Davis",7
"Gene Williams","Greg Olsen",5
"Gene Williams","Tyrion Davis-Price",1
"Gene Williams","John Rankin",3
"Gene Williams","James Jones WR",1
"Malik Willis","Mark Duper",3
"Malik Willis","Ken Reeves",1
"Malik Willis","Terry Allen",8
"Malik Willis","Ken Ruettgers",3
"Malik Willis","James Jones WR",3
"Cortland Finnegan","Eric Weddle",3
"Cortland Finnegan","Frank Minnifield",6
"Cortland Finnegan","Gary Reasons",2
"Cortland Finnegan","Jacob Green",3
"Cortland Finnegan","Jamaal Anderson",5
"Cortland Finnegan","Jonathan Lewis",3
"Cortland Finnegan","Tony Brackens",3
"Cortland Finnegan","Tim McKyer",1
"Cortland Finnegan","Johnny Rembert",1
"Cortland Finnegan","Gary Plummer",1
"Cortland Finnegan","Charles Mann",1
"Cortland Finnegan","Hugh Green",2
"Cortland Finnegan","Nik Bonitto",5
"Cortland Finnegan","John Jurkovic",3
"Cortland Finnegan","Eric Swann",8
"Cortland Finnegan","Toby Wright",3
"Cortland Finnegan","Mike Richardson",8
"Cortland Finnegan","Dewayne Washington",2
"Cortland Finnegan","Elijah Hicks",2
"Cortland Finnegan","Larry Roberts",5
"Cortland Finnegan","Myron Bell",4
"Cortland Finnegan","Jake Hummel",1
"Cortland Finnegan","Phillip Daniels",3
"Mike Charles","Carl Lee",4
"Mike Charles","Chris Gocong",4
"Mike Charles","James Ihedigbo",4
"Mike Charles","Lewis Cine",1
"Mike Charles","Kavika Pittman",3
"Mike Charles","Wilber Marshall",4
"Mike Charles","Jake Hummel",3
"Mike Charles","Elijah Hicks",8
"Mike Charles","Toby Wright",3
"Mike Charles","Otis Wilson",3
"Mike Charles","Christopher Hinton",2
"Mike Charles","Kenny Easley",2
"Mike Charles","Myron Bell",4
"Mike Charles","Mike Richardson",2
"Mike Charles","Johnny Meads",4
"John Rankin","Tyrion Davis-Price",3
"John Rankin","Morten Andersen",5
"John Rankin","Willie Davis",6
"John Rankin","Antone Davis",2
"John Rankin","Skyy Moore",4
"John Rankin","Terry Allen",4
"John Rankin","Kevin Glover",9
"John Rankin","Jimmy Conzelman",3
"John Rankin","Greg Olsen",2
"John Rankin","Jim Everett",1
"Dewayne Washington","Juran Bolden",3
"Dewayne Washington","Christopher Hinton",2
"Dewayne Washington","Mike Richardson",4
"Dewayne Washington","Cortland Finnegan",5
"Dewayne Washington","Elijah Hicks",3
"Myron Bell","Cortland Finnegan",8
"Myron Bell","Mike Richardson",1
"Myron Bell","Eric Swann",5
"Myron Bell","Mike Charles",2
"Myron Bell","Jake Hummel",2
"Myron Bell","Dexter Manley",3
"Myron Bell","Elijah Hicks",3
"Myron Bell","Juran Bolden",4
"Myron Bell","Terrel Bernard",1
"Myron Bell","Johnny Meads",2
"Toby Wright","Paul Moyer",1
"Toby Wright","Mike Richardson",4
"Toby Wright","Cortland Finnegan",3
"Toby Wright","Johnny Meads",2
"Toby Wright","Christopher Hinton",4
"Chigoziem Okonkwo","Adam Stenavich",5
"Chigoziem Okonkwo","Steve Cox",3
"Chigoziem Okonkwo","Joe Namath",5
"Chigoziem Okonkwo","Stephon Heyer",3
"Chigoziem Okonkwo","Tim Wrightman",2
"Chigoziem Okonkwo","Mike Tice",3
"Chigoziem Okonkwo","Zach Tom",1
"Chigoziem Okonkwo","Dan Turk",5
"Chigoziem Okonkwo","James Jones WR",4
"Chigoziem Okonkwo","Kevin Glover",7
"Chigoziem Okonkwo","Bubba Paris",5
"Chigoziem Okonkwo","Ken Ruettgers",5
"Chigoziem Okonkwo","John Rankin",2
"Chigoziem Okonkwo","Tyrion Davis-Price",3
"Chigoziem Okonkwo","Willie Davis",2
"Chigoziem Okonkwo","Terry Allen",1
"Chigoziem Okonkwo","Antone Davis",2
"Greg Olsen","John Hannah",2
"Greg Olsen","Jeff Hartings",9
"Greg Olsen","Kyle Turley",4
"Greg Olsen","Kevin Mack",1
"Greg Olsen","Mark Bavaro",2
"Greg Olsen","Tootie Robbins",1
"Greg Olsen","Dan Turk",5
"Greg Olsen","Willie Davis",6
"Greg Olsen","Antone Davis",6
"Greg Olsen","Ken Ruettgers",4
"Greg Olsen","Chigoziem Okonkwo",2
"Greg Olsen","John Rankin",4
"Greg Olsen","James Jones WR",3
"Greg Olsen","Zach Tom",3
"Greg Olsen","Kevin Glover",2
"Greg Olsen","Terry Allen",3
"Kimble Anders","Pete Kendall",5
"Kimble Anders","Keith Byars",3
"Kimble Anders","John L Williams",1
"Kimble Anders","Eddie George",3
"Kimble Anders","Steve Young",6
"Kimble Anders","Chris Villarrial",8
"Kimble Anders","Andrew Whitworth",1
"Dexter Manley","Rickey Jackson",4
"Dexter Manley","Rulon Jones",2
"Dexter Manley","Earl Holmes",8
"Dexter Manley","Chuck Howley",3
"Dexter Manley","Mark Lee",9
"Dexter Manley","Otis Wilson",8
"Dexter Manley","Larry Roberts",4
"Dexter Manley","Robert Lyles",7
"Dexter Manley","Reggie Camp",3
"Dexter Manley","Nephi Sewell",2
"Dexter Manley","Terrel Bernard",6
"Dexter Manley","Paul Moyer",8
"Dexter Manley","Cobie Durant",2
"Dexter Manley","Johnny Meads",4
"Dexter Manley","Cedric Mack",2
"Dexter Manley","Eric Swann",3
"Dexter Manley","Juran Bolden",1
"Dexter Manley","Christopher Hinton",1
"Dexter Manley","TJAJRJ Backslashinfourth V",1
"Dexter Manley","Cortland Finnegan",2
"Dexter Manley","Phillip Daniels",2
"Dexter Manley","Kenny Easley",8
"Dexter Manley","Elijah Hicks",2
"Skyy Moore","Fred Taylor",7
"Skyy Moore","Jim Brown",2
"Skyy Moore","Don Mosebar",6
"Skyy Moore","Cris Collinsworth",7
"Skyy Moore","Evan Pilgrim",3
"Skyy Moore","Art Monk",2
"Skyy Moore","Sean Landeta",1
"Skyy Moore","Marshal Yanda",6
"Skyy Moore","Trevor Penning",3
"Skyy Moore","Forrest Gump",4
"Skyy Moore","Matt Suhey",3
"Skyy Moore","Lance Smith",3
"Skyy Moore","Dan Fike",1
"Skyy Moore","Randall Cunningham",1
"Skyy Moore","Eddie Kennison",4
"Skyy Moore","James Jones WR",4
"Skyy Moore","Chigoziem Okonkwo",2
"Skyy Moore","Jimmy Conzelman",2
"Skyy Moore","Kevin Glover",4
"Skyy Moore","Gene Williams",4
"Skyy Moore","John Rankin",5
"Zach Tom","Eddie George",4
"Zach Tom","Steve Young",9
"Zach Tom","Tom Newberry",1
"Zach Tom","Kyle Cook",8
"Zach Tom","Sam Howell",7
"Zach Tom","Tyrion Davis-Price",3
"Zach Tom","Kevin Glover",4
"Zach Tom","Ken Ruettgers",1
"Zach Tom","Willie Colon",4
"Zach Tom","Chigoziem Okonkwo",2
"Zach Tom","Reggie Langhorne",2
"Zach Tom","James Jones WR",1
"Zach Tom","Malik Willis",5
"James Jones WR","J.P. Foschi",3
"James Jones WR","Jim Lachey",13
"James Jones WR","Kevin Call",3
"James Jones WR","James Cook",6
"James Jones WR","Dave Krieg",1
"James Jones WR","Bobby Humphery",10
"James Jones WR","Keyshawn Johnson",14
"James Jones WR","Breece Hall",4
"James Jones WR","Matt Prater",7
"James Jones WR","Gary Clark",13
"James Jones WR","Tom Thayer",5
"James Jones WR","Bernhard Raimann",7
"James Jones WR","Vai Sikahema",8
"James Jones WR","Sean Rhyan",2
"James Jones WR","Mike Black",2
"James Jones WR","Frank Reich",4
"James Jones WR","Jim Ringo",1
"James Jones WR","Trey McBride",2
"James Jones WR","Ben Coates",3
"James Jones WR","Jim Everett",5
"James Jones WR","Chigoziem Okonkwo",5
"James Jones WR","Antone Davis",3
"James Jones WR","Gene Williams",3
"James Jones WR","Dan Turk",2
"James Jones WR","Willie Colon",4
"James Jones WR","John Rankin",4
"James Jones WR","Jimmy Conzelman",1
"James Jones WR","Ken Ruettgers",3
"James Jones WR","Reggie Langhorne",8
"James Jones WR","Bubba Paris",2
"James Jones WR","Zach Tom",3
"James Jones WR","Greg Olsen",4
"James Jones WR","Skyy Moore",1
"Antone Davis","Jeff Graham",13
"Antone Davis","Mike Brisiel",5
"Antone Davis","Isiah Pacheco",19
"Antone Davis","Kirk Gibson",10
"Antone Davis","Olin Kreutz",9
"Antone Davis","Eric Moulds",13
"Antone Davis","Vernon Davis",5
"Antone Davis","Winston Justice",13
"Antone Davis","Fred Beasley",2
"Antone Davis","Neil Lomax",2
"Antone Davis","Deuce Lutui",7
"Antone Davis","Peyton Manning",1
"Antone Davis","Carl Birdsong",4
"Antone Davis","Skyy Moore",4
"Antone Davis","Chigoziem Okonkwo",3
"Antone Davis","John Rankin",8
"Antone Davis","Kevin Glover",4
"Antone Davis","Jimmy Conzelman",5
"Antone Davis","Jim Everett",5
"Antone Davis","Willie Davis",4
"Antone Davis","Reggie Langhorne",8
"Antone Davis","Terry Allen",5
"Antone Davis","Gene Williams",1
"Antone Davis","Tyrion Davis-Price",1
"Antone Davis","James Jones WR",2
"Antone Davis","Greg Olsen",2
"Antone Davis","Ken Reeves",1
"Kevin Glover","Ron Mattes",2
"Kevin Glover","Dean Miraldi",3
"Kevin Glover","Wan'Dale Robinson",7
"Kevin Glover","Brian Robinson Jr",4
"Kevin Glover","Jermaine Lewis",4
"Kevin Glover","Bruce Matthews",6
"Kevin Glover","Joe Walter",4
"Kevin Glover","Marcus Allen",6
"Kevin Glover","Isaiah Likely",4
"Kevin Glover","Jordan Stout",3
"Kevin Glover","John Elway",6
"Kevin Glover","Greg Jennings",8
"Kevin Glover","Jimbo Covert",3
"Kevin Glover","Mike Williams",1
"Kevin Glover","Jim Sweeney",7
"Kevin Glover","Robert Meachem",1
"Kevin Glover","Mike Tomczak",3
"Kevin Glover","Jim Everett",5
"Kevin Glover","Terry Allen",3
"Kevin Glover","Gene Williams",3
"Kevin Glover","Greg Olsen",1
"Kevin Glover","John Rankin",1
"Kevin Glover","Bubba Paris",1
"Kevin Glover","Willie Davis",3
"Kevin Glover","Zach Tom",2
"Tyrion Davis-Price","Isaiah Spiller",4
"Tyrion Davis-Price","Marvin Harrison",3
"Tyrion Davis-Price","Jahri Evans",2
"Tyrion Davis-Price","Calvin Austin III",1
"Tyrion Davis-Price","Antone Davis",8
"Tyrion Davis-Price","Skyy Moore",5
"Tyrion Davis-Price","Chigoziem Okonkwo",2
"Tyrion Davis-Price","Zach Tom",4
"Tyrion Davis-Price","Jimmy Conzelman",1
"Tyrion Davis-Price","Terry Allen",4
"Tyrion Davis-Price","Morten Andersen",1
"Tyrion Davis-Price","Greg Olsen",4
"Elijah Hicks","Lawrence Taylor",4
"Elijah Hicks","Everson Walls",2
"Elijah Hicks","Kenny Easley",2
"Elijah Hicks","Terrel Bernard",3
"Elijah Hicks","Eric Swann",3
"Elijah Hicks","Larry Roberts",6
"Elijah Hicks","Johnny Meads",6
"Elijah Hicks","Phillip Daniels",4
"Elijah Hicks","Cortland Finnegan",8
"Elijah Hicks","TJAJRJ Backslashinfourth V",1
"Elijah Hicks","Myron Bell",5
"Troy Hairston","Rich Tylski",4
"Troy Hairston","Laurent Robinson",2
"Troy Hairston","Ken Ruettgers",4
"Troy Hairston","Kevin Glover",4
"Willie Colon","Tyrion Davis-Price",2
"Willie Colon","Gene Williams",2
"Willie Colon","Chigoziem Okonkwo",2
"Willie Colon","Bubba Paris",2
"Willie Colon","James Jones WR",1
"Pete Kendall","Samson Satele",2
"Pete Kendall","Danny White II",3
"Pete Kendall","Kimble Anders",1
"Pete Kendall","Tyrion Davis-Price",3
"Pete Kendall","Jim Everett",4
"Pete Kendall","Skyy Moore",1
"Pete Kendall","Dan Turk",4
"Pete Kendall","Willie Davis",3
"Christopher Hinton","Terrel Bernard",5
"Christopher Hinton","Randy Gradishar",1
"Christopher Hinton","TJAJRJ Backslashinfourth V",3
"Christopher Hinton","Cobie Durant",5
"Christopher Hinton","Dexter Manley",7
"Christopher Hinton","Otis Wilson",5
"Christopher Hinton","Nephi Sewell",2
"Christopher Hinton","Mike Richardson",5
"Christopher Hinton","Cedric Mack",2
"Christopher Hinton","Larry Roberts",1
"Christopher Hinton","Elijah Hicks",3
"Christopher Hinton","Eric Swann",2
"Christopher Hinton","Mike Charles",1
"Christopher Hinton","Cortland Finnegan",1
"Christopher Hinton","Jake Hummel",5
"Fuad Reveiz","Antone Davis",2
"Jake Hummel","Damien Robinson",5
"Jake Hummel","Simon Fletcher",2
"Jake Hummel","Chris Gocong",10
"Jake Hummel","Mike Charles",4
"Jake Hummel","Frostee Rucker",6
"Jake Hummel","William Perry",4
"Jake Hummel","Derek Stingley Jr",5
"Jake Hummel","Jamal Williams",1
"Jake Hummel","TJAJRJ Backslashinfourth V",2
"Jake Hummel","Paul Moyer",3
"Jake Hummel","Eric Swann",1
"Jake Hummel","Christopher Hinton",7
"Jake Hummel","Toby Wright",1
"Jake Hummel","Johnny Meads",2
"Jake Hummel","Elijah Hicks",4
"Jake Hummel","Otis Wilson",2
"Jake Hummel","Dexter Manley",3
"Jake Hummel","Myron Bell",1
"D'Pez Poopsie","Ken Ruettgers",3
"D'Pez Poopsie","Pete Holohan",2
"TJAJRJ Backslashinfourth V","Cobie Durant",4
"TJAJRJ Backslashinfourth V","Otis Wilson",1
"TJAJRJ Backslashinfourth V","Mike Richardson",3
"TJAJRJ Backslashinfourth V","Kenny Easley",5
"TJAJRJ Backslashinfourth V","Nephi Sewell",2
"TJAJRJ Backslashinfourth V","Phillip Daniels",6
"TJAJRJ Backslashinfourth V","Dexter Manley",3
"TJAJRJ Backslashinfourth V","Dewayne Washington",7
"TJAJRJ Backslashinfourth V","Terrel Bernard",4
"TJAJRJ Backslashinfourth V","Jake Hummel",3
"TJAJRJ Backslashinfourth V","Cortland Finnegan",5
"Elbert Foules","Keith Millard",1
"Elbert Foules","Lester Lyles",5
"Joe Thomas","Eric Sanders",2
"Joe Thomas","Cedric Jones",4
"Joe Thomas","Chris Burkett",10
"Joe Thomas","Jason Campbell",8
"Joe Thomas","Walter Stanley",28
"Joe Thomas","Mark Dixon",12
"Joe Thomas","Patrick Cobbs",6
"Joe Thomas","Michael Robinson",8
"Joe Thomas","Clint Didier",3
"Joe Thomas","Ronnie Harmon",12
"Joe Thomas","Kent Hull",12
"Joe Thomas","Donald Penn",5
"Joe Thomas","Garrett Wilson",11
"Joe Thomas","Rob Sims",5
"Joe Thomas","Tony Franklin",3
"Joe Thomas","Ken Dallafior",10
"Joe Thomas","Mike Pritchard",2
"Joe Thomas","Brett Goode",5
"Joe Thomas","Calvin Austin III",3
"Joe Thomas","Jelani Woods",3
"Joe Thomas","Dorsey Levens",5
"Joe Thomas","Sean Landeta",2
"Garrett Wilson","Rasheed Walker",3
"Garrett Wilson","Mike Pritchard",4
"Garrett Wilson","Clint Didier",4
"Garrett Wilson","Ken Dallafior",13
"Garrett Wilson","Chris Dressel",3
"Garrett Wilson","Joe Thomas",2
"Garrett Wilson","Michael Robinson",5
"Garrett Wilson","Tony Franklin",2
"Garrett Wilson","Ronnie Harmon",10
"Garrett Wilson","Jason Campbell",5
"Garrett Wilson","Donald Penn",5
"Garrett Wilson","Mark Dixon",4
"Garrett Wilson","Walter Stanley",2
"Garrett Wilson","Kent Hull",14
"Garrett Wilson","Rob Sims",4
"Garrett Wilson","Cedric Jones",2
"Garrett Wilson","Patrick Cobbs",7
"Garrett Wilson","Kurt Quarterman",5
"Garrett Wilson","Scott Player",2
"Garrett Wilson","Chris Burkett",10
"Garrett Wilson","Brett Goode",3
"Garrett Wilson","Ryan O'Callaghan",4
"Garrett Wilson","Samson Satele",3
"Garrett Wilson","Jim Parker",4
"Garrett Wilson","Dorsey Levens",4
"Garrett Wilson","Michael Haddix",3
"Garrett Wilson","Jelani Woods",3
"Jack Jones","Greg Spires",1
"Jack Jones","Greg Kragen",7
"Jack Jones","D.J. Davidson",6
"Jack Jones","Mo Lewis",11
"Jack Jones","Mike Dumas",6
"Jack Jones","Orpheus Roye",8
"Jack Jones","Darren Comeaux",3
"Jack Jones","Christian Harris",3
"Jack Jones","Keyunta Dawson",2
"Jack Jones","Eric Smith",4
"Jack Jones","Al Harris",3
"Jack Jones","Tony Parrish",3
"Jack Jones","Leonard Little",5
"Jack Jones","James Britt",3
"Jack Jones","Ernie Sims",1
"Jack Jones","Jerry Gray",7
"Jack Jones","Greg Myers",1
"JT Woods","Keyunta Dawson",2
"JT Woods","James Griffin",5
"JT Woods","James Britt",3
"JT Woods","Mo Lewis",4
"JT Woods","Steve Nelson",2
"JT Woods","Don Fielder",1
"JT Woods","D.J. Davidson",1
"JT Woods","Leonard Little",8
"JT Woods","Ken Taylor",3
"JT Woods","Tony Parrish",3
"JT Woods","Anthony Montgomery",2
"JT Woods","Jerry Gray",3
"JT Woods","Jack Gibbens",1
"JT Woods","Greg Myers",1
"Kurt Quarterman","Clint Didier",2
"Kurt Quarterman","Garrett Wilson",5
"Kurt Quarterman","Chris Dressel",1
"Kurt Quarterman","Rob Sims",4
"Kurt Quarterman","Scott Player",2
"Kurt Quarterman","Mark Dixon",4
"Kurt Quarterman","Joe Thomas",2
"Kurt Quarterman","Jason Campbell",3
"Kurt Quarterman","Donald Penn",1
"Kurt Quarterman","Max Lane",4
"Orpheus Roye","Tony Parrish",3
"Orpheus Roye","Greg Kragen",3
"Orpheus Roye","Darren Comeaux",1
"Orpheus Roye","D.J. Davidson",1
"Orpheus Roye","James Griffin",6
"Orpheus Roye","Don Fielder",1
"Orpheus Roye","Christian Harris",3
"Orpheus Roye","Sam Williams",4
"Orpheus Roye","Eric Smith",3
"Orpheus Roye","Mike Dumas",1
"Orpheus Roye","Mo Lewis",5
"Orpheus Roye","Edward Johnson",1
"Orpheus Roye","Charles Haley",4
"Orpheus Roye","Anthony Montgomery",4
"Mike Pritchard","Kurt Quarterman",5
"Mike Pritchard","Ken Dallafior",2
"Mike Pritchard","Kent Hull",3
"Mike Pritchard","Mark Dixon",3
"Mike Pritchard","Ronnie Harmon",2
"Mike Pritchard","Ryan O'Callaghan",4
"Mike Pritchard","Brady Quinn",3
"DeAngelo Williams","Jason Campbell",4
"DeAngelo Williams","Rob Sims",1
"DeAngelo Williams","Garrett Wilson",2
"DeAngelo Williams","Michael Haddix",3
"DeAngelo Williams","Ryan O'Callaghan",3
"Rob Sims","Gary Hogeboom",1
"Rob Sims","Jason Campbell",5
"Rob Sims","Mike Sherrard",2
"Rob Sims","DeAngelo Williams",2
"Rob Sims","Kent Hull",2
"Rob Sims","Joe Thomas",5
"Rob Sims","Mark Dixon",3
"Rob Sims","Ronnie Harmon",4
